insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (1, null, '31/08/1992', 'Pip', 'Vaines', 91508);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (582, 21 , '25/06/1998', 'Munmro', 'Bownd', 113980);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (583, 9 , '16/12/1990', 'Filmer', 'Barbey', 115215);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (584, 43 , '23/07/2016', 'Staci', 'Davey', 73305);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (585, 8 , '07/07/2003', 'Mayor', 'Tupie', 77191);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (586, 16 , '11/03/2010', 'Anna-diana', 'Jindrich', 195083);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (587, 20 , '25/07/2006', 'Jordon', 'Wytchard', 181822);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (588, 14 , '11/06/1992', 'Terrance', 'Bellinger', 119185);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (589, 35 , '21/06/1992', 'Mommy', 'Glanvill', 138043);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (590, 1 , '27/01/2007', 'Petra', 'Sineath', 121766);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (591, 34 , '28/02/1992', 'Lindsey', 'Leblanc', 82859);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (592, 35 , '05/01/1996', 'Tracee', 'Witsey', 86556);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (593, 2 , '23/06/1999', 'Sauncho', 'Ginley', 110587);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (594, 40 , '29/08/2002', 'Agneta', 'Struss', 96877);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (595, 26 , '13/01/2006', 'Nickie', 'Muscat', 134407);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (596, 33 , '27/06/2005', 'Ansel', 'Broadwood', 176810);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (597, 47 , '23/04/2010', 'Seana', 'Barbie', 185423);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (598, 21 , '15/09/2000', 'Marna', 'McPaike', 123700);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (599, 50 , '04/11/1994', 'Lucian', 'Kelcey', 101316);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (600, 14 , '13/04/1997', 'Letitia', 'Ilyukhov', 107297);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (601, 16 , '09/12/1997', 'Shell', 'Antonomolii', 105309);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (602, 48 , '11/03/2011', 'Archibold', 'Haughton', 140095);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (603, 44 , '02/04/2015', 'Raviv', 'Hummerston', 113195);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (604, 18 , '06/02/1996', 'Geralda', 'McClosh', 146256);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (605, 9 , '25/05/1999', 'Janette', 'Whitelock', 96335);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (606, 1 , '21/08/2008', 'Buck', 'Alleyn', 135227);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (607, 33 , '09/01/2013', 'Georgena', 'MacCrachen', 87167);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (608, 39 , '30/09/2013', 'Jule', 'Trusty', 157663);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (609, 24 , '16/07/2017', 'Mable', 'Chauvey', 182924);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (610, 14 , '18/04/2013', 'Giavani', 'Wakeling', 156555);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (611, 48 , '11/08/2005', 'Isidro', 'Stag', 71869);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (612, 39 , '30/10/2013', 'Marilee', 'Causier', 114380);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (613, 30 , '04/12/2003', 'Sandy', 'Cahillane', 116488);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (614, 14 , '14/08/1993', 'Rhoda', 'Smeath', 108326);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (615, 46 , '06/07/2014', 'Vina', 'Prendeville', 80409);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (616, 44 , '05/12/1999', 'Ariana', 'Aldrick', 97988);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (617, 41 , '14/04/1992', 'Camala', 'Davenport', 184679);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (618, 20 , '28/09/2004', 'Tamas', 'Danbury', 161849);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (619, 16 , '19/11/2002', 'Bordy', 'Berthon', 79902);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (620, 42 , '18/06/1992', 'Luciano', 'Larrie', 142961);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (621, 48 , '14/01/1997', 'Joni', 'Wardlow', 98788);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (622, 45 , '23/09/2000', 'Francesco', 'Cohrs', 116637);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (623, 28 , '05/11/2004', 'Dniren', 'Haws', 189501);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (624, 32 , '31/10/2001', 'Hephzibah', 'Ferby', 179941);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (625, 49 , '08/02/2012', 'Sam', 'Sayse', 76852);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (626, 31 , '27/08/2007', 'Sally', 'Rudgard', 82970);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (627, 33 , '26/05/2002', 'Gypsy', 'Townsley', 177243);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (628, 24 , '03/01/2017', 'Susanne', 'Quemby', 92233);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (629, 3 , '02/04/1993', 'Giustina', 'Treadaway', 103642);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (630, 12 , '10/11/1992', 'Kizzee', 'Bonass', 149905);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (631, 27 , '17/04/1999', 'Linnet', 'Bellam', 114460);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (632, 17 , '08/04/2004', 'Lyon', 'Hannent', 122299);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (633, 36 , '12/06/2010', 'Brittaney', 'Fatharly', 70533);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (634, 22 , '04/03/2011', 'Pepito', 'Clayson', 141940);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (635, 26 , '18/07/2010', 'Truda', 'Glander', 199156);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (636, 50 , '01/08/2000', 'Camille', 'Le Estut', 188646);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (637, 28 , '13/10/1995', 'Pamella', 'MacCafferky', 156808);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (638, 17 , '13/01/2015', 'Ianthe', 'Carlyon', 182520);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (639, 33 , '15/01/2007', 'Giordano', 'Gaudon', 84610);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (640, 30 , '23/09/2016', 'Harvey', 'Sirkett', 178352);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (641, 2 , '12/03/1998', 'Dagmar', 'Ryde', 171106);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (642, 38 , '20/03/1991', 'Vanya', 'Gostridge', 140056);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (643, 6 , '18/04/2009', 'Avictor', 'Hanhart', 150336);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (644, 30 , '16/11/2010', 'Keely', 'Atyeo', 176211);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (645, 19 , '29/07/2017', 'Leela', 'Motton', 197074);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (646, 41 , '27/01/2008', 'Selene', 'Videneev', 195243);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (647, 3 , '25/09/2004', 'Sheryl', 'Shingles', 185417);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (648, 10 , '23/07/2008', 'Lilias', 'De Gregorio', 94000);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (649, 21 , '13/03/2010', 'Tabb', 'Pethybridge', 171492);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (650, 38 , '31/08/2000', 'Celene', 'Hateley', 174499);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (651, 43 , '16/08/2011', 'Fergus', 'Benyon', 149442);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (652, 14 , '18/09/1997', 'Donal', 'Creaser', 169156);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (653, 33 , '04/07/1995', 'Bertrando', 'Ivanyukov', 154647);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (654, 15 , '23/12/2015', 'Shelba', 'Spohrmann', 185103);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (655, 21 , '28/10/1999', 'Marysa', 'Littrik', 82631);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (656, 20 , '22/06/2002', 'Dot', 'Harewood', 172438);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (657, 19 , '15/10/2009', 'Gene', 'Gerald', 196509);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (658, 7 , '16/10/2017', 'Caren', 'Andras', 199217);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (659, 48 , '20/01/1999', 'Andreas', 'McArtan', 128277);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (660, 32 , '29/08/2016', 'Ronnie', 'Busfield', 147542);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (661, 46 , '13/10/2010', 'Ernaline', 'Outridge', 134269);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (662, 7 , '09/12/2011', 'Imelda', 'Draijer', 124325);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (663, 10 , '05/12/1995', 'Terence', 'Jarlmann', 102744);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (664, 44 , '22/06/1995', 'Felicle', 'Sallan', 138983);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (665, 44 , '19/05/2000', 'Ernesto', 'Trammel', 155607);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (666, 18 , '07/05/1999', 'Deloria', 'Bewick', 77493);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (667, 49 , '23/04/2013', 'Theodor', 'Howlett', 172568);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (668, 24 , '04/11/1999', 'Julietta', 'Vankeev', 190196);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (669, 25 , '22/04/2014', 'Brigg', 'Wannes', 85543);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (670, 15 , '30/04/2004', 'Iormina', 'Sherry', 195218);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (671, 35 , '22/01/2005', 'Fanya', 'Elfes', 187228);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (672, 13 , '26/11/2015', 'Silvana', 'Thackeray', 148036);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (673, 17 , '27/09/2010', 'Dorey', 'Dy', 121485);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (674, 29 , '05/11/1998', 'Hayward', 'Cannam', 180989);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (675, 4 , '09/03/2004', 'Bastien', 'Obispo', 110722);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (676, 9 , '25/10/2007', 'Ailbert', 'Borthram', 93523);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (677, 23 , '23/02/2011', 'Valentijn', 'Marple', 81312);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (678, 29 , '25/07/2012', 'Anna-maria', 'Ackred', 194624);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (679, 38 , '12/12/2010', 'Whittaker', 'Lewens', 102202);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (680, 43 , '27/11/1995', 'Gibbie', 'Ovitts', 103218);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (681, 33 , '09/05/1995', 'Rozella', 'Brodest', 72125);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (682, 17 , '04/12/2001', 'Elianore', 'MacNally', 122847);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (683, 11 , '17/12/2002', 'Millard', 'Siggens', 137768);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (684, 9 , '24/01/2004', 'Eyde', 'Littleover', 172194);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (685, 43 , '04/02/2014', 'Lynnet', 'Oakeshott', 196786);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (686, 22 , '06/07/2015', 'Chester', 'Kingsman', 102970);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (687, 25 , '27/10/2004', 'Mora', 'Gibbonson', 179605);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (688, 32 , '09/12/1993', 'Cam', 'Poundsford', 184092);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (689, 45 , '18/06/2005', 'Feliks', 'Twiggs', 101312);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (690, 9 , '02/07/2007', 'Mauricio', 'Gyde', 81937);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (691, 8 , '31/03/2016', 'Kanya', 'Foot', 190952);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (692, 25 , '24/11/1990', 'Dwain', 'Binnall', 75824);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (693, 44 , '02/11/2005', 'Sheila', 'Bowker', 126613);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (694, 17 , '11/07/2001', 'Allard', 'Oade', 120848);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (695, 17 , '21/06/2006', 'Pearce', 'Gervaise', 158508);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (696, 13 , '11/07/1992', 'Anna-diane', 'Hurcombe', 142328);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (697, 37 , '02/08/2008', 'Lianne', 'Blayd', 191049);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (698, 17 , '21/02/2011', 'Bear', 'Tosh', 108246);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (699, 17 , '22/09/1995', 'Donnajean', 'Ivanyushkin', 146216);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (700, 15 , '26/11/1999', 'Hubey', 'Hartington', 71461);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (701, 31 , '17/11/2008', 'Mair', 'Anfossi', 166813);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (702, 14 , '21/07/2010', 'Kristyn', 'Aslet', 144322);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (703, 21 , '21/05/2006', 'Helli', 'Lequeux', 174029);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (704, 9 , '21/05/2009', 'Minerva', 'Haxell', 171797);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (705, 4 , '23/04/1991', 'Gunner', 'Niezen', 142169);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (706, 15 , '23/03/2014', 'Saba', 'Hebburn', 134664);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (707, 38 , '19/08/2009', 'Nananne', 'Blumire', 124210);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (708, 20 , '03/01/2011', 'Goober', 'Ather', 87677);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (709, 38 , '30/05/2011', 'Rosita', 'Thring', 168396);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (710, 39 , '08/11/2000', 'Tracey', 'Pettifor', 82344);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (711, 33 , '18/01/1993', 'Inge', 'Penning', 80066);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (712, 22 , '16/08/1996', 'Nealson', 'Lello', 129884);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (713, 23 , '24/01/2011', 'Trudi', 'Tomowicz', 107891);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (714, 1 , '01/04/1997', 'Christel', 'Merrgen', 81500);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (715, 35 , '29/03/1999', 'Mendel', 'Gallacher', 186519);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (716, 24 , '08/01/2004', 'Benoite', 'Blethyn', 148113);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (717, 8 , '26/05/2008', 'Ingaberg', 'Leckey', 110169);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (718, 32 , '31/12/2005', 'Jaclin', 'Jatczak', 148750);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (719, 14 , '09/05/2005', 'Genovera', 'Dinnies', 182497);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (720, 10 , '20/12/2006', 'Fania', 'Barkley', 97837);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (721, 18 , '11/07/2005', 'Merna', 'Graysmark', 103784);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (722, 17 , '08/01/2013', 'Kristoforo', 'Zute', 175939);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (723, 35 , '02/01/1996', 'Rorie', 'Poulney', 196519);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (724, 29 , '22/03/2018', 'Theodora', 'Hulks', 83711);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (725, 49 , '10/09/1993', 'Amandy', 'Durno', 193939);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (726, 24 , '17/02/2017', 'Korey', 'Paur', 72029);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (727, 20 , '27/08/2003', 'Cinderella', 'Ainger', 155388);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (728, 31 , '09/07/2017', 'Eldredge', 'Cadagan', 100787);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (729, 13 , '27/02/2018', 'Katya', 'Laver', 178339);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (730, 1 , '20/08/2006', 'Gale', 'Iacovucci', 196233);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (731, 35 , '03/06/1998', 'Katheryn', 'Titterrell', 172708);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (732, 10 , '04/09/1996', 'Ileane', 'Davitti', 110019);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (733, 44 , '24/12/2007', 'Paulo', 'Cubbin', 198023);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (734, 28 , '09/05/2014', 'Amberly', 'Harbinson', 94069);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (735, 7 , '01/08/1996', 'Lynnea', 'Caisley', 87385);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (736, 37 , '31/01/1996', 'Vonni', 'Cornhill', 88834);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (737, 17 , '27/07/2003', 'Munroe', 'Tregunna', 99124);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (738, 2 , '11/12/2012', 'Marja', 'Whaley', 110568);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (739, 28 , '17/10/1997', 'Corissa', 'Stirrip', 196641);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (740, 46 , '13/05/2008', 'Demetris', 'Jerzak', 72539);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (741, 18 , '27/03/2009', 'Darwin', 'Ivasechko', 128157);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (742, 32 , '10/06/1992', 'Natty', 'Craigg', 139008);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (743, 36 , '05/07/2016', 'Sherline', 'Conkie', 154039);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (744, 34 , '13/06/1993', 'Madalyn', 'Dowry', 189711);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (745, 5 , '21/10/1994', 'Winfred', 'Mouncey', 167809);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (746, 9 , '29/01/2015', 'Trace', 'Risson', 124908);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (747, 42 , '15/06/2012', 'Bartholomeus', 'Tettersell', 138108);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (748, 3 , '12/08/1993', 'Nelie', 'Bettlestone', 122879);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (749, 1 , '19/06/2001', 'Ruthann', 'Terbeck', 187213);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (750, 43 , '21/03/1993', 'Wren', 'Hubbard', 140381);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (751, 38 , '08/06/2005', 'Allsun', 'Giampietro', 120933);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (752, 30 , '24/03/2015', 'Rosabel', 'Maseyk', 175837);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (753, 36 , '16/05/2012', 'Tabbi', 'Silveston', 112353);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (754, 19 , '09/02/1994', 'Roberto', 'O''Keeffe', 115189);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (755, 16 , '24/03/2002', 'El', 'Columbell', 199773);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (756, 44 , '15/07/2011', 'Dudley', 'Emblin', 158482);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (757, 2 , '13/06/2011', 'Cale', 'Bille', 118972);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (758, 16 , '09/07/1996', 'Vere', 'Switland', 78941);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (759, 18 , '19/01/2003', 'Carmencita', 'Meadmore', 114855);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (760, 40 , '03/04/2004', 'Normand', 'Fardoe', 101631);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (761, 45 , '30/03/2012', 'Tann', 'Kirkebye', 129978);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (762, 12 , '25/12/1996', 'Viviene', 'Zeale', 155812);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (763, 48 , '22/08/2001', 'Sianna', 'Stegel', 91228);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (764, 11 , '03/09/2003', 'Zacharia', 'Bjorkan', 106184);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (765, 32 , '18/04/1997', 'Yvor', 'Ortelt', 106739);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (766, 21 , '24/03/2012', 'Samuel', 'Mant', 155432);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (767, 32 , '13/01/2006', 'Brandyn', 'Leehane', 100671);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (768, 7 , '15/07/2001', 'Elena', 'McGarry', 133491);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (769, 3 , '29/04/2010', 'Alaine', 'Sinyard', 130919);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (770, 49 , '13/10/2008', 'Thibaud', 'Christy', 149382);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (771, 6 , '24/01/2012', 'Dalila', 'Foord', 93840);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (772, 18 , '28/03/1995', 'Preston', 'Shenfish', 130677);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (773, 16 , '26/07/1995', 'Fionna', 'Creed', 121010);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (774, 37 , '02/11/2007', 'Barnebas', 'd'' Eye', 123106);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (775, 43 , '25/05/2016', 'Robinia', 'Yukhtin', 153148);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (776, 46 , '20/06/2006', 'Tandi', 'Catchpole', 98229);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (777, 7 , '13/04/2006', 'Sander', 'Polsin', 178974);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (778, 46 , '20/12/1994', 'Merrielle', 'Baird', 152575);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (779, 1 , '29/06/1991', 'Inez', 'Jerome', 131370);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (780, 40 , '16/01/2018', 'Ava', 'Polland', 129859);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (781, 17 , '21/12/2009', 'Agneta', 'Jenken', 77573);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (782, 18 , '23/02/2011', 'Jenn', 'Spurman', 112735);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (783, 22 , '25/12/2002', 'Florella', 'Ardley', 92520);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (784, 30 , '14/01/1997', 'Gerri', 'Duggan', 156945);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (785, 26 , '07/05/2001', 'Hewe', 'Soulsby', 99194);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (786, 44 , '25/12/2005', 'Ennis', 'Pringour', 108046);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (787, 28 , '02/01/2008', 'Thomasa', 'Hunter', 70180);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (788, 20 , '22/11/1992', 'Marcello', 'Baldree', 197841);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (789, 49 , '07/05/2005', 'Enrico', 'Charopen', 126063);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (790, 7 , '01/06/1997', 'Charlton', 'Hatterslay', 139880);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (791, 12 , '25/03/2009', 'Emmalynn', 'Cane', 97893);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (792, 32 , '27/08/2009', 'Wilie', 'Jandak', 129181);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (793, 16 , '30/07/1999', 'Leigh', 'Jacob', 192671);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (794, 16 , '25/03/1996', 'Georgeanna', 'Whife', 88160);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (795, 3 , '12/10/1996', 'Kiersten', 'Dutchburn', 137643);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (796, 15 , '29/03/2016', 'Corney', 'Winstone', 70318);
insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (797, 33 , '08/01/1999', 'Ag', 'Aldersley', 113208);
